Tweet,Date,Retweets,Likes
"great numbers on the economy. all of our work, including the passage of many bills &amp; regulation killing executive orders, now kicking in!",Mon Jun 12 02:14:29 +0000 2017,18010,84575
rt @foxandfriends: .@geraldorivera: chances of impeachment went from 3% to 0% with comey's testimony https://t.co/kfexkdpjge,Mon Jun 12 02:09:10 +0000 2017,7327,0
"rt @foxandfriends: ""yesterday's hearings provided zero evidence of collusion between our campaign and the russians because there wasn't any…",Mon Jun 12 02:07:30 +0000 2017,5455,0
"my daughter, ivanka, will be on @foxandfriends tomorrow morning. enjoy!",Mon Jun 12 02:02:23 +0000 2017,8132,56887
"the democrats have no message,  not on economics, not on taxes,  not on jobs, not on failing #obamacare. they are only obstructionists!",Sun Jun 11 12:49:00 +0000 2017,28806,105386
i believe the james comey leaks will be far more prevalent than anyone ever thought possible. totally illegal? very 'cowardly!',Sun Jun 11 12:29:46 +0000 2017,23198,91052
"...way up. regulations way down. 600,000+ new jobs added. unemployment down to 4.3%. business and economic enthusiasm way up- record levels!",Sun Jun 11 12:23:01 +0000 2017,17928,84367
the #fakenews msm doesn't report the great economic news since election day. #dow up 16%. #nasdaq up 19.5%. drilling &amp; energy sector...,Sun Jun 11 12:22:20 +0000 2017,22990,94349
america is going to build again. under budget and ahead of schedule. time to put #americafirst! #infrastructureweek… https://t.co/d5tbbjxcn3,Sat Jun 10 20:52:00 +0000 2017,18652,76137
"time to start building in our country, with american workers &amp; with american iron, aluminum &amp; steel. it is time to… https://t.co/rgzcryecmz",Sat Jun 10 01:38:15 +0000 2017,20600,89734
"it is time to rebuild our country, to bring back our jobs, to restore our dreams, &amp; yes, to put #americafirst! ty o… https://t.co/2b2bxwxgka",Fri Jun 09 22:52:23 +0000 2017,20592,87610
a great honor to host and welcome leaders from around america to the @whitehouse infrastructure summit.… https://t.co/5f6cn3hboq,Fri Jun 09 18:48:54 +0000 2017,11625,57304
"an honor to join the @faithandfreedom coalition yesterday. in america, we don't worship government. we worship god.… https://t.co/1ds8brzuqe",Fri Jun 09 18:28:41 +0000 2017,14363,57854
congratulations to jeb hensarling &amp; republicans on successful house vote to repeal major parts of the 2010 dodd-frank financial law. growth!,Fri Jun 09 14:22:00 +0000 2017,16038,76186
rt @alandersh: we should stop talking about obstruction of justice. no plausible case. we must distinguish crimes from pol sins https://t.c…,Fri Jun 09 14:10:33 +0000 2017,13794,0
great reporting by @foxandfriends and so many others. thank you!,Fri Jun 09 10:54:43 +0000 2017,13824,81562
"despite so many false statements and lies, total and complete vindication...and wow, comey is a leaker!",Fri Jun 09 10:10:37 +0000 2017,34556,119334
"getting ready to leave for cincinnati, in the great state of ohio, to meet with obamacare victims and talk healthcare &amp; also infrastructure!",Wed Jun 07 12:17:13 +0000 2017,16062,85982
"i will be nominating christopher a. wray, a man of impeccable credentials, to be the new director of the fbi. details to follow.",Wed Jun 07 11:44:37 +0000 2017,23405,92818
senate passed the va accountability act. the house should get this bill to my desk asap! we can’t tolerate substandard care for our vets.,Wed Jun 07 01:07:39 +0000 2017,23275,98695
"#icymi: announcement of air traffic control initiative 

watch➡️https://t.co/imizr22gaw",Wed Jun 07 00:44:56 +0000 2017,7207,39725
"great meeting with @housegop and @senategop leaders, including @speakerryan, @senatemajldr, @gopleader, @johncornyn… https://t.co/g03w8cetcs",Wed Jun 07 00:06:50 +0000 2017,8668,42795
today we remember the courage and bravery of our troops that stormed the beaches of normandy 73 years ago. #dday… https://t.co/zhr24dmzyb,Tue Jun 06 17:47:33 +0000 2017,25353,95740
"...extremism, and all reference was pointing to qatar. perhaps this will be the beginning of the end to the horror of terrorism!",Tue Jun 06 13:44:55 +0000 2017,37401,65990
so good to see the saudi arabia visit with the king and 50 countries already paying off. they said they would take a hard line on funding...,Tue Jun 06 13:36:50 +0000 2017,35035,64421
"sorry folks, but if i would have relied on the fake news of cnn, nbc, abc, cbs, washpost or nytimes, i would have had zero chance winning wh",Tue Jun 06 12:15:36 +0000 2017,24672,101845
during my recent trip to the middle east i stated that there can no longer be funding of radical ideology. leaders pointed to qatar - look!,Tue Jun 06 12:06:35 +0000 2017,69580,74103
the fake msm is working so hard trying to get me not to use social media. they hate that i can get the honest and unfiltered message out.,Tue Jun 06 11:58:00 +0000 2017,26180,107079
big meeting today with republican leadership concerning tax cuts and healthcare. we are all pushing hard - must get it right!,Tue Jun 06 10:51:39 +0000 2017,12214,68615
"rt @foxandfriends: fox news alert: isis claims responsibility for hostage siege in melbourne, australia that killed 1 person and injured 3…",Tue Jun 06 10:43:17 +0000 2017,7967,0
rt @foxandfriends: sen. ted cruz: trump's air traffic control plan is a 'win-win' for democrats and republicans https://t.co/tsgguefoo2,Tue Jun 06 10:41:25 +0000 2017,6580,0
"that's right, we need a travel ban for certain dangerous countries, not some politically correct term that won't help us protect our people!",Tue Jun 06 01:20:17 +0000 2017,29797,115341
"today, i announced an air traffic control initiative to take american air travel into the future - finally!
➡️… https://t.co/niiorksrjn",Mon Jun 05 21:25:16 +0000 2017,12122,56977
".@secshulkin's decision is one of the biggest wins for our veterans in decades. our heroes deserve the best! 
➡️… https://t.co/rnnp9q7tdh",Mon Jun 05 20:45:05 +0000 2017,9122,41455
"pathetic excuse by london mayor sadiq khan who had to think fast on his ""no reason to be alarmed"" statement. msm is working hard to sell it!",Mon Jun 05 13:49:56 +0000 2017,27007,90025
".@foxandfriends  dems are taking forever to approve my people, including ambassadors. they are nothing but obstructionists! want approvals.",Mon Jun 05 13:35:00 +0000 2017,19944,76204
in any event we are extreme vetting people coming into the u.s. in order to help keep our country safe. the courts are slow and political!,Mon Jun 05 10:44:18 +0000 2017,18988,85401
the justice dept. should ask for an expedited hearing of the watered down travel ban before the supreme court - &amp; seek much tougher version!,Mon Jun 05 10:37:59 +0000 2017,14069,62889
"the justice dept. should have stayed with the original travel ban, not the watered down, politically correct version they submitted to s.c.",Mon Jun 05 10:29:08 +0000 2017,14540,68013
"people, the lawyers and the courts can call it whatever they want, but i am calling it what we need and what it is, a travel ban!",Mon Jun 05 10:25:02 +0000 2017,20490,85078
do you notice we are not having a gun debate right now? that's because they used knives and a truck!,Sun Jun 04 11:43:30 +0000 2017,46903,158411
"at least 7 dead and 48 wounded in terror attack and mayor of london says there is ""no reason to be alarmed!""",Sun Jun 04 11:31:00 +0000 2017,59184,153767
we must stop being politically correct and get down to the business of security for our people. if we don't get smart it will only get worse,Sun Jun 04 11:19:47 +0000 2017,71238,233724
"whatever the united states can do to help out in london and the u. k., we will be there - we are with you. god bless!",Sat Jun 03 23:24:45 +0000 2017,61567,253771
"we need to be smart, vigilant and tough. we need the courts to give us back our rights. we need the travel ban as an extra level of safety!",Sat Jun 03 23:17:13 +0000 2017,50195,169545
rt @drudge_report: fears of new terror attack after van 'mows down 20 people' on london bridge...,Sat Jun 03 23:01:54 +0000 2017,7143,0
#weeklyaddress🇺🇸 https://t.co/dnzrzikxhd,Sat Jun 03 19:35:33 +0000 2017,11558,49799
"#makeamericagreatagain🇺🇸
https://t.co/ejxevz3a1r",Fri Jun 02 18:30:41 +0000 2017,15616,75167
rt @erictrump: #makeamericagreatagain!!! 🇺🇸🇺🇸 https://t.co/mstwl628xe,Fri Jun 02 10:40:22 +0000 2017,10582,0
rt @heytammybruce: coming up at 720a et on @foxandfriends! see you there! 🇺🇸 #maga,Fri Jun 02 10:35:32 +0000 2017,1907,0
rt @lindseygrahamsc: i support president trump’s desire to re-enter the paris accord after the agreement becomes a better deal for america…,Fri Jun 02 10:34:42 +0000 2017,7110,0
rt @gopleader: .@potus made the right call in leaving a deal that would have put an unnecessary burden on the united states. https://t.co/q…,Fri Jun 02 10:32:39 +0000 2017,7760,0
rt @jim_jordan: president trump did the right thing by withdrawing us from paris treaty - it would hurt american companies and american wor…,Fri Jun 02 10:32:10 +0000 2017,8941,0
"rt @vp: our president is choosing to put american jobs, american consumers, american energy, and american industry first. https://t.co/y2op…",Fri Jun 02 10:31:03 +0000 2017,9140,0
rt @foxandfriends: wall street hits record highs after trump pulls out of climate pact https://t.co/pdmwj13lus,Fri Jun 02 10:08:24 +0000 2017,9104,0
make america great again!,Fri Jun 02 01:00:35 +0000 2017,45865,156773
"my job as president is to do everything within my power to give america a level playing field. #americafirst🇺🇸
➡️… https://t.co/hl7owbwzyi",Thu Jun 01 22:50:29 +0000 2017,21371,89232
"join me live at the @whitehouse.

➡️https://t.co/9vob99w42r https://t.co/sjb5vhlhyh",Thu Jun 01 19:03:10 +0000 2017,6778,36829
"the big story is the ""unmasking and surveillance"" of people that took place during the obama administration.",Thu Jun 01 11:05:21 +0000 2017,24170,87998
"i will be announcing my decision on paris accord, thursday at 3:00 p.m.  the white house rose garden.  make america great again!",Thu Jun 01 01:05:17 +0000 2017,16463,75873
"crooked hillary clinton now blames everybody but herself, refuses to say she was a terrible candidate. hits facebook &amp; even dems &amp; dnc.",Thu Jun 01 00:40:01 +0000 2017,27585,109099
"it was an honor to welcome the prime minister of vietnam, nguyễn xuân phúc to the @whitehouse this afternoon. https://t.co/6ybrivjucy",Wed May 31 21:52:54 +0000 2017,7071,41647
"we traveled the world to strengthen long-standing alliances, and to form new partnerships. see more at:… https://t.co/ft4kypoal0",Wed May 31 20:04:45 +0000 2017,12525,57557
i will be announcing my decision on the paris accord over the next few days. make america great again!,Wed May 31 13:08:41 +0000 2017,13194,69332
"hopefully republican senators, good people all, can quickly get together and pass a new (repeal &amp; replace) healthcare bill. add saved $'s.",Wed May 31 13:05:14 +0000 2017,11703,62859
"kathy griffin should be ashamed of herself. my children, especially my 11 year old son, barron, are having a hard time with this. sick!",Wed May 31 11:14:48 +0000 2017,50113,184789
"...case against him &amp; now wants to clear his name by showing ""the false or misleading testimony by james comey, john brennan..."" witch hunt!",Wed May 31 10:45:27 +0000 2017,12341,56470
"so now it is reported that the democrats, who have excoriated carter page about russia, don't want him to testify. he blows away their....",Wed May 31 10:37:42 +0000 2017,13143,53436
"who can figure out the true meaning of ""covfefe"" ???  enjoy!",Wed May 31 10:09:22 +0000 2017,79653,199097
"rt @foxandfriends: jared kushner didn't suggest russian communications channel in meeting, source says https://t.co/nf6bm1fet1",Tue May 30 14:01:16 +0000 2017,7165,0
rt @scavino45: president trump pays respects and  delivers #memorialday remarks at arlington national cemetery. https://t.co/d5rl948j6u,Tue May 30 14:00:50 +0000 2017,5964,0
"the u.s. senate should switch to 51 votes, immediately, and get healthcare and tax cuts approved, fast and easy. dems would do it, no doubt!",Tue May 30 13:59:28 +0000 2017,18760,74031
russian officials must be laughing at the u.s. &amp; how a lame excuse for why the dems lost the election has taken over the fake news.,Tue May 30 11:04:48 +0000 2017,20516,82005
"we have a massive trade deficit with germany, plus they pay far less than they should on nato &amp; military. very bad for u.s. this will change",Tue May 30 10:40:36 +0000 2017,21512,84940
i look forward to paying my respects to our brave men and women on this memorial day at arlington national cemetery later this morning.,Mon May 29 12:36:37 +0000 2017,14213,88151
"today we remember the men and women who made the ultimate sacrifice in serving. thank you, god bless your families &amp; god bless the usa!",Mon May 29 12:35:34 +0000 2017,34794,145141
